
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
165.048,,Segment,3,4,Image 1,3,1,100000013,510000003206,
92.6179,,Segment,3,1,Image 1,1,1,100000013,510000003211,
155.163,,Segment,3,4,Image 1,1,1,100000013,510000003215,
149.745,,Segment,3,4,Image 1,2,1,100000013,510000003235,
130.645,,Segment,3,3,Image 1,2,1,100000013,510000003244,
114.449,,Segment,3,2,Image 1,2,1,100000013,510000003251,
148.662,,Segment,3,3,Image 1,2,1,100000013,510000003253,
168.079,,Segment,3,3,Image 1,3,1,100000013,510000003269,
154.301,,Segment,3,3,Image 1,3,1,100000013,510000003292,
92.208,,Segment,3,2,Image 1,1,1,100000000,510000003309,
27.8295,,Segment,3,1,Image 1,1,1,100000000,510000003310,
58.5328,,Segment,3,2,Image 1,1,1,100000000,510000003311,
41.6961,,Segment,3,1,Image 1,1,1,100000001,510000003312,
115.042,,Segment,3,2,Image 1,1,1,100000001,510000003313,
64.4367,,Segment,3,1,Image 1,1,1,100000002,510000003314,
53.4693,,Segment,3,1,Image 1,1,1,100000002,510000003315,
155.276,,Segment,3,2,Image 1,1,1,100000002,510000003316,
58.1589,,Segment,3,0,Image 1,1,1,100000003,510000003317,
119.657,,Segment,3,1,Image 1,1,1,100000003,510000003318,
59.395,,Segment,3,1,Image 1,2,1,100000003,510000003319,
41.2045,,Segment,3,2,Image 1,2,1,100000003,510000003320,
57.1514,,Segment,3,6,Image 1,4,1,100000003,510000003321,
72.6506,,Segment,3,7,Image 1,4,1,100000003,510000003322,
71.8628,,Segment,3,7,Image 1,5,1,100000003,510000003323,
152.542,,Segment,3,4,Image 1,5,1,100000003,510000003324,
50.7316,,Segment,3,0,Image 1,1,1,100000004,510000003325,
51.7615,,Segment,3,1,Image 1,2,1,100000004,510000003326,
82.2242,,Segment,3,0,Image 1,1,1,100000004,510000003327,
70.3451,,Segment,3,1,Image 1,1,1,100000005,510000003328,
96.9293,,Segment,3,1,Image 1,1,1,100000006,510000003329,
120.648,,Segment,3,2,Image 1,2,1,100000006,510000003330,
94.8227,,Segment,3,1,Image 1,1,1,100000006,510000003331,
66.2455,,Segment,3,1,Image 1,1,1,100000007,510000003332,
56.8943,,Segment,3,1,Image 1,1,1,100000007,510000003333,
37.3282,,Segment,3,0,Image 1,1,1,100000008,510000003334,
49.4153,,Segment,3,1,Image 1,1,1,100000008,510000003335,
71.272,,Segment,3,0,Image 1,1,1,100000009,510000003336,
106.669,,Segment,3,2,Image 1,1,1,100000009,510000003337,
96.521,,Segment,3,0,Image 1,1,1,100000010,510000003338,
96.9299,,Segment,3,0,Image 1,1,1,100000010,510000003339,
34.1188,,Segment,3,0,Image 1,1,1,100000011,510000003340,
40.2883,,Segment,3,1,Image 1,1,1,100000011,510000003341,
33.1697,,Segment,3,1,Image 1,2,1,100000011,510000003342,
59.768,,Segment,3,2,Image 1,2,1,100000011,510000003343,
87.7857,,Segment,3,3,Image 1,2,1,100000011,510000003344,
29.4733,,Segment,3,1,Image 1,2,1,100000011,510000003345,
52.782,,Segment,3,2,Image 1,2,1,100000011,510000003346,
42.9953,,Segment,3,0,Image 1,1,1,100000011,510000003347,
95.294,,Segment,3,1,Image 1,1,1,100000012,510000003348,
76.7936,,Segment,3,1,Image 1,1,1,100000012,510000003349,
89.7842,,Segment,3,1,Image 1,1,1,100000013,510000003350,
97.6668,,Segment,3,2,Image 1,1,1,100000013,510000003351,
72.3105,,Segment,3,2,Image 1,2,1,100000013,510000003352,
94.8974,,Segment,3,3,Image 1,3,1,100000013,510000003353,
126.014,,Segment,3,2,Image 1,1,1,100000013,510000003354,
138.976,,Segment,3,3,Image 1,1,1,100000013,510000003355,
