
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
108168,12851.9,13.7071,µm,Segment,Segment Position,4,2,1,100000011,510000002792,
106452,13967.7,14.9159,µm,Segment,Segment Position,4,2,1,100000012,510000003147,
108492,14061,-0.605686,µm,Segment,Segment Position,4,2,1,100000013,510000003296,
108473,14015.5,16.7968,µm,Segment,Segment Position,4,2,1,100000013,510000003319,
108437,13966.4,18.4641,µm,Segment,Segment Position,4,2,1,100000013,510000003336,
105812,12995.9,-17.4662,µm,Segment,Segment Position,4,2,1,100000014,510000003582,
105876,13048.2,-16.5838,µm,Segment,Segment Position,4,2,1,100000014,510000003635,
107565,12866.7,-7.52248,µm,Segment,Segment Position,4,2,1,100000001,510000003683,
106576,12375.8,11.7216,µm,Segment,Segment Position,4,2,1,100000010,510000003706,
106883,13298,6.47462,µm,Segment,Segment Position,4,3,1,100000000,510000000096,
106974,13310.4,2.66364,µm,Segment,Segment Position,4,3,1,100000000,510000000134,
107572,12864.2,-6.95019,µm,Segment,Segment Position,4,3,1,100000001,510000000314,
107678,12843.8,-7.16625,µm,Segment,Segment Position,4,3,1,100000001,510000000359,
108077,14248,8.57272,µm,Segment,Segment Position,4,3,1,100000004,510000000942,
108091,14219.1,-10.285,µm,Segment,Segment Position,4,3,1,100000004,510000000956,
107926,13723.6,12.2591,µm,Segment,Segment Position,4,3,1,100000005,510000001110,
108020,13745.9,-6.52526,µm,Segment,Segment Position,4,3,1,100000005,510000001159,
108207,13627.8,9.9627,µm,Segment,Segment Position,4,3,1,100000005,510000001221,
106570,12581.5,9.33138,µm,Segment,Segment Position,4,3,1,100000006,510000001486,
107284,12117.2,10.398,µm,Segment,Segment Position,4,3,1,100000007,510000001628,
107010,11820.9,14.3217,µm,Segment,Segment Position,4,3,1,100000008,510000002180,
107215,13310.6,5.07171,µm,Segment,Segment Position,4,3,1,100000009,510000002320,
107424,13409.1,0.192195,µm,Segment,Segment Position,4,3,1,100000009,510000002403,
106495,12182.1,15.3542,µm,Segment,Segment Position,4,3,1,100000010,510000002565,
106584,12376.2,11.5148,µm,Segment,Segment Position,4,3,1,100000010,510000002608,
106644,12421.8,17.6026,µm,Segment,Segment Position,4,3,1,100000010,510000002680,
108186,12897.6,6.85197,µm,Segment,Segment Position,4,3,1,100000011,510000002809,
108409,13972.9,11.7561,µm,Segment,Segment Position,4,3,1,100000013,510000003352,
108477,14127.4,-3.80117,µm,Segment,Segment Position,4,3,1,100000013,510000003451,
106888,13264.4,8.58428,µm,Segment,Segment Position,4,4,1,100000000,510000000103,
108071,14222.2,7.82552,µm,Segment,Segment Position,4,4,1,100000004,510000000984,
